date,dayofweek,visiting_team,v_game_number,home_team,h_game_number,v_score,h_score,LOG_inouts,LOG_minutes,v_AB,v_H,v_2B,v_3B,v_HR,v_RBI,v_SF,v_HBP,v_BB,v_K,v_SB,v_GIDP,v_LOB,v_pitchers_used,v_ER,v_def_assists,v_errors_def,v_doubleplays_def,h_AB,h_H,h_2B,h_3B,h_HR,h_RBI,h_SF,h_HBP,h_BB,h_K,h_SB,h_GIDP,h_LOB,h_pitchers_used,h_ER,h_def_assists,h_errors_def,h_doubleplays_def
20190406,Sat,SEA,10,CHW,7,9,2,54,211,38,14,3,0,3,9,0,1,6,11,0,1,9,4,2,5,0,0,37,10,1,0,2,2,0,0,1,10,0,0,9,5,9,11,1,1
20190406,Sat,TOR,10,CLE,8,2,7,51,200,37,10,4,0,1,2,0,1,1,14,0,0,10,5,6,5,1,0,33,8,3,0,0,5,0,0,6,13,2,0,8,5,2,7,0,0
20190406,Sat,KCR,7,DET,9,4,7,51,165,33,6,0,0,3,4,0,0,2,8,1,0,4,4,6,9,1,1,33,10,3,0,1,6,0,1,6,3,0,1,9,5,4,7,1,0
20190406,Sat,OAK,12,HOU,9,0,6,51,167,32,6,1,0,0,0,0,0,4,7,0,1,9,4,6,6,0,1,34,11,3,0,3,6,0,0,2,4,0,1,6,5,0,11,0,1
20190407,Sun,BOS,11,ARI,10,1,0,54,149,31,5,0,0,1,1,0,0,2,10,0,1,5,5,0,11,0,0,29,3,2,0,0,0,0,0,1,8,0,0,4,2,1,9,0,1
20190407,Sun,FLA,10,ATL,9,3,4,51,153,33,7,1,0,1,3,0,0,2,4,0,1,5,3,4,6,2,2,29,7,1,0,2,4,0,0,3,8,0,1,5,4,3,11,0,1
20190407,Sun,LAD,10,COL,10,12,6,54,232,35,12,5,0,2,9,1,0,10,4,0,2,9,4,6,8,0,0,34,10,1,3,0,6,2,2,5,8,0,0,10,5,10,13,2,2
20190407,Sun,CHC,9,MIL,10,2,4,51,184,33,6,0,0,1,2,0,0,3,5,0,1,7,4,4,6,0,0,34,10,0,0,1,4,1,0,4,10,0,0,11,3,0,10,1,1
20190407,Sun,WSN,8,NYM,9,12,9,54,222,32,8,1,0,1,11,1,1,12,9,1,2,7,6,9,7,1,1,36,11,3,0,2,9,0,4,2,11,0,1,6,5,12,9,1,2
20190407,Sun,MIN,8,PHI,8,1,2,51,167,33,7,0,0,1,1,0,0,0,7,0,0,5,4,2,8,1,0,28,4,2,0,1,2,0,0,4,7,1,0,6,4,1,9,0,0
20190407,Sun,CIN,9,PIT,8,5,7,51,174,34,7,0,0,3,5,0,0,2,10,1,1,4,4,7,8,0,0,34,12,4,1,2,7,0,1,3,9,0,0,7,3,5,9,2,1
20190407,Sun,TBD,10,SFG,10,3,0,54,186,36,10,0,1,1,2,0,0,3,10,1,1,9,5,0,8,0,1,30,5,0,0,0,0,0,0,2,12,0,1,5,4,3,11,0,1
20190407,Sun,SDP,10,STL,9,1,4,51,188,32,6,4,0,0,1,0,0,2,12,0,0,6,4,3,7,1,0,32,10,4,0,0,4,1,0,3,6,0,0,8,4,1,6,1,1
20190407,Sun,TEX,10,ANA,10,2,7,51,210,29,6,1,0,1,2,0,2,5,7,0,3,7,5,7,5,1,2,32,9,0,0,2,7,0,2,6,5,1,1,9,6,2,11,0,3
20190407,Sun,NYY,9,BAL,9,15,3,54,185,40,15,4,0,7,15,0,1,9,3,0,2,8,3,3,14,1,0,33,5,1,0,0,1,0,0,3,6,0,0,6,4,15,11,0,2
20190407,Sun,SEA,11,CHW,8,12,5,54,229,39,12,1,0,3,12,0,0,4,9,3,0,5,4,5,7,1,0,38,10,3,0,1,5,0,0,3,9,0,0,9,7,12,8,1,0
20190407,Sun,TOR,11,CLE,9,1,3,51,156,29,3,2,0,0,1,0,0,2,16,0,1,3,3,3,6,0,0,30,6,3,0,0,3,0,0,1,9,1,0,4,5,1,6,0,1
20190407,Sun,KCR,8,DET,10,1,3,51,144,31,7,1,0,0,1,0,0,2,10,2,0,5,3,3,8,0,1,28,5,2,1,0,2,0,1,4,7,0,1,6,3,1,7,0,0
20190407,Sun,OAK,13,HOU,10,8,9,53,219,37,11,3,0,3,8,0,1,2,5,1,0,5,5,9,9,0,1,38,14,2,0,2,9,1,0,8,8,0,1,12,4,8,13,2,1
20190408,Mon,PIT,9,CHC,10,0,10,51,192,32,7,0,0,0,0,0,1,3,12,0,2,9,4,4,8,4,1,34,8,3,0,1,8,0,1,4,11,0,1,6,5,0,12,0,2
20190408,Mon,ATL,10,COL,11,8,6,54,179,34,9,0,1,1,7,1,1,6,8,0,1,7,5,6,10,0,1,33,8,2,0,2,6,1,0,3,6,0,1,4,4,8,12,0,1
20190408,Mon,WSN,9,PHI,9,3,4,51,152,33,7,2,0,2,3,0,0,0,5,0,0,3,5,4,11,1,1,33,10,0,0,3,4,0,0,2,7,0,1,7,5,3,12,0,0
20190408,Mon,SDP,11,SFG,11,6,5,54,175,32,7,1,0,3,6,0,2,2,4,1,0,4,4,5,9,2,0,33,5,1,0,1,5,0,1,4,13,1,0,6,3,6,14,0,0
20190408,Mon,LAD,11,STL,10,3,4,51,161,30,5,2,0,0,3,0,3,3,5,0,1,6,5,4,10,0,1,28,5,1,0,1,3,0,0,2,4,0,1,2,3,3,12,0,2
20190408,Mon,MIL,11,ANA,11,2,5,51,160,32,6,0,0,1,2,0,1,1,10,1,1,5,3,5,12,1,3,27,5,0,0,3,5,0,0,5,2,0,1,3,4,2,5,1,1
20190408,Mon,OAK,14,BAL,10,4,12,51,187,37,11,0,0,2,3,0,0,2,4,1,1,8,5,12,5,2,0,37,15,1,3,2,11,1,0,3,5,0,0,6,4,3,15,2,2
20190408,Mon,TBD,11,CHW,9,5,1,54,205,37,11,2,0,0,5,1,0,8,14,3,0,14,2,1,5,0,2,34,9,1,0,1,1,0,0,0,14,1,2,6,3,5,8,0,0
20190408,Mon,NYY,10,HOU,11,3,4,51,179,35,8,1,0,1,3,0,0,3,8,1,0,8,3,4,11,0,1,30,7,2,0,1,4,0,0,4,7,0,1,6,4,3,7,0,0
20190408,Mon,SEA,12,KCR,9,13,5,54,197,40,15,1,0,5,13,0,1,4,10,0,0,6,5,5,9,0,0,37,10,2,0,0,5,0,1,3,9,0,0,9,5,13,9,0,1
20190409,Tue,TEX,11,ARI,11,4,5,52,168,35,8,3,0,0,3,0,0,1,11,0,0,6,3,5,8,1,1,33,9,2,0,3,5,0,0,2,7,0,1,5,3,3,11,1,0
20190409,Tue,FLA,11,CIN,10,0,14,51,167,29,4,2,0,0,0,0,0,2,12,0,1,4,3,14,8,1,0,38,16,3,0,5,13,0,1,6,9,0,0,7,2,0,9,1,1
20190409,Tue,ATL,11,COL,12,7,1,54,192,37,12,3,0,2,7,0,0,0,5,0,0,4,4,0,10,1,1,32,6,1,0,0,1,0,0,3,10,0,0,7,5,7,13,0,0
20190409,Tue,MIN,9,NYM,10,14,8,54,248,43,17,3,1,6,12,0,0,2,7,1,0,5,7,8,8,0,0,38,11,3,0,4,8,0,0,7,8,0,0,10,5,11,10,1,0
20190409,Tue,WSN,10,PHI,10,10,6,60,231,42,14,3,0,4,10,1,0,3,7,0,2,6,5,6,11,0,0,39,9,0,1,2,6,0,0,5,9,0,0,8,5,9,15,1,2
20190409,Tue,SDP,12,SFG,12,2,7,51,159,31,7,1,0,1,2,0,0,2,10,0,1,4,3,7,10,0,0,29,7,3,0,0,7,1,0,3,9,0,0,3,3,2,9,0,1
20190409,Tue,LAD,12,STL,11,0,4,51,197,32,7,2,0,0,0,0,0,8,11,0,1,13,4,4,4,1,0,31,6,4,0,1,4,0,1,4,12,1,0,8,6,0,8,1,2
20190409,Tue,MIL,12,ANA,12,8,11,51,230,36,10,3,0,3,8,0,1,3,11,0,1,6,5,11,8,0,0,35,12,2,0,2,11,1,0,6,8,0,0,7,5,8,7,1,1
20190409,Tue,OAK,15,BAL,11,13,2,54,173,40,14,2,0,2,12,1,1,3,9,0,0,5,3,2,12,0,0,32,7,1,0,0,2,0,0,1,6,1,0,4,4,9,10,1,0
20190409,Tue,TOR,12,BOS,12,7,5,54,216,35,10,2,0,0,5,1,1,2,9,3,0,6,5,3,12,2,1,35,8,2,0,2,3,0,0,3,7,0,1,6,7,7,8,0,0
20190409,Tue,TBD,12,CHW,10,10,5,54,236,38,13,2,0,3,9,1,0,8,7,1,0,10,5,5,11,0,1,33,7,0,0,1,5,0,0,6,11,1,1,7,5,10,11,0,0
20190409,Tue,CLE,10,DET,11,8,2,54,152,32,8,2,0,4,7,1,0,4,8,1,1,2,4,1,10,1,0,36,8,3,0,0,2,0,0,1,8,0,0,8,5,6,7,2,1
20190409,Tue,NYY,11,HOU,12,3,6,51,195,31,5,1,0,1,3,0,0,3,9,0,1,4,6,6,4,1,1,33,11,4,0,1,6,2,0,5,10,2,1,10,3,3,9,0,1
20190409,Tue,SEA,13,KCR,10,6,3,54,197,41,15,4,0,1,6,1,0,1,11,1,0,10,3,2,12,1,1,33,8,3,1,0,3,2,0,3,6,1,1,8,5,6,6,0,0
20190410,Wed,TEX,12,ARI,12,5,2,54,215,35,8,1,0,1,5,0,0,4,15,2,1,9,5,2,5,1,0,33,6,1,0,0,1,0,3,3,12,0,0,10,6,5,7,3,1
20190410,Wed,PIT,10,CHC,11,5,2,54,190,35,9,0,0,2,4,0,1,2,7,2,1,6,4,2,5,2,0,34,6,1,0,1,2,0,0,3,15,1,0,8,5,4,11,2,1
20190410,Wed,FLA,12,CIN,11,1,2,51,167,29,3,0,0,1,1,0,0,5,14,1,1,6,3,2,8,0,1,24,3,0,0,2,2,0,0,5,8,0,0,4,4,1,6,0,1
20190410,Wed,MIN,10,NYM,11,6,9,51,195,34,9,2,1,1,5,0,0,1,10,0,1,3,5,9,8,0,0,27,5,0,0,0,9,0,1,10,10,1,0,6,3,6,12,0,1
20190410,Wed,WSN,11,PHI,11,15,1,54,215,44,17,3,1,0,14,1,0,6,11,0,1,9,4,1,11,0,2,28,3,0,0,0,1,0,1,7,10,0,2,8,5,13,11,2,1
20190410,Wed,SDP,13,SFG,13,3,1,54,157,31,6,0,1,1,3,0,1,2,7,0,2,5,5,1,11,0,0,34,7,3,0,1,1,0,0,1,8,0,0,7,3,3,14,1,2
20190410,Wed,LAD,13,STL,12,2,7,51,172,31,5,0,0,2,2,0,1,1,11,0,1,4,4,7,11,0,0,32,10,1,1,2,7,0,0,1,6,1,0,3,5,2,4,0,1
20190410,Wed,MIL,13,ANA,13,2,4,51,180,32,7,1,0,0,2,0,2,3,5,0,2,8,4,4,9,0,1,28,5,1,0,0,3,0,1,1,10,1,1,2,4,1,10,1,2
20190410,Wed,OAK,16,BAL,12,10,3,54,155,39,13,3,0,5,10,0,1,2,4,0,1,5,4,3,11,0,0,31,4,1,0,2,3,0,0,3,4,0,0,4,3,10,10,0,1
20190410,Wed,TBD,13,CHW,11,9,1,54,180,41,14,4,0,3,9,0,0,6,10,0,1,11,2,1,10,0,0,33,6,3,0,0,1,0,0,1,14,2,0,6,5,9,8,1,1
20190410,Wed,CLE,11,DET,12,1,4,51,194,31,5,3,0,0,1,0,1,5,9,0,1,9,3,4,2,0,0,36,12,2,0,2,4,0,0,2,13,0,0,10,6,1,9,0,1
20190410,Wed,NYY,12,HOU,13,6,8,51,210,35,10,2,0,2,6,2,0,3,13,0,0,7,5,8,7,1,3,36,16,2,1,3,8,0,0,5,9,1,3,9,5,6,6,0,0
20190410,Wed,SEA,14,KCR,11,6,5,54,197,35,11,1,0,1,6,2,1,3,8,2,1,8,5,5,13,1,0,35,10,2,1,2,5,0,0,4,5,5,0,7,5,6,9,0,1
20190411,Thu,SDP,14,ARI,13,7,6,54,193,31,8,1,0,3,7,1,1,3,14,0,2,3,6,2,9,1,0,36,8,0,0,1,6,0,1,6,11,1,0,10,4,7,8,0,2
20190411,Thu,NYM,12,ATL,12,6,3,54,194,33,7,0,0,2,6,0,0,7,9,1,0,8,5,3,6,0,0,36,9,2,1,2,3,0,0,3,14,1,0,9,5,6,11,0,0
20190411,Thu,PIT,11,CHC,12,0,2,51,158,32,5,1,0,0,0,0,0,1,14,0,0,6,3,0,7,1,1,29,5,2,0,0,2,0,0,3,9,2,0,6,3,0,8,0,0
20190411,Thu,FLA,13,CIN,12,0,5,51,171,29,5,0,0,0,0,0,0,3,10,0,2,5,4,5,10,0,1,32,10,2,0,1,5,0,1,2,11,1,1,6,5,0,10,0,3
20190411,Thu,COL,13,SFG,14,0,1,51,154,29,3,0,0,0,0,0,0,1,8,0,1,3,5,1,12,0,0,29,6,2,0,1,1,0,0,4,7,0,0,8,3,0,8,0,1
20190411,Thu,LAD,14,STL,13,7,11,51,192,35,10,1,1,3,7,2,1,1,11,0,0,5,5,9,5,2,0,33,10,2,0,0,7,1,2,4,10,2,0,6,5,7,8,0,0
20190411,Thu,OAK,17,BAL,13,8,5,54,170,37,11,2,0,5,8,1,1,1,12,0,0,5,5,5,7,1,0,32,4,1,0,1,4,0,1,5,7,0,0,6,5,7,7,2,0
20190411,Thu,TOR,13,BOS,13,6,7,52,201,31,8,0,0,3,6,0,1,5,10,0,4,4,6,4,12,1,1,33,8,3,0,1,6,0,1,8,9,1,0,10,5,6,10,0,4
20190411,Thu,CLE,12,DET,13,4,0,54,167,35,11,2,0,1,4,0,0,6,8,2,1,10,3,0,12,1,0,31,3,0,0,0,0,0,0,1,7,1,0,5,5,4,7,0,1
20190411,Thu,SEA,15,KCR,12,7,6,60,207,40,12,2,3,2,7,1,0,2,9,0,1,6,5,6,6,2,0,40,8,4,0,3,6,0,2,4,14,0,0,10,6,7,13,0,1
20190412,Fri,SDP,15,ARI,14,2,1,54,158,32,5,3,0,1,2,0,0,2,12,0,0,5,4,1,10,0,0,30,3,2,0,0,1,0,0,1,9,0,0,3,4,2,7,0,0
20190412,Fri,NYM,13,ATL,13,6,2,54,187,37,10,5,0,1,6,0,0,6,9,2,0,10,3,2,10,0,0,33,7,2,0,0,2,1,0,3,10,0,0,8,6,6,9,0,0
20190412,Fri,ANA,14,CHC,13,1,5,51,149,31,4,1,0,1,1,0,0,0,6,0,0,3,3,5,6,1,1,34,10,0,0,4,5,0,0,1,10,1,1,6,2,1,13,0,0
20190412,Fri,MIL,14,LAD,15,8,5,54,234,38,12,1,0,2,8,1,1,2,7,1,1,7,6,5,8,0,0,37,12,3,0,3,5,0,0,4,6,1,0,11,5,7,7,1,1
20190412,Fri,PHI,12,FLA,14,9,1,54,166,40,14,3,0,1,9,0,1,3,8,0,1,8,2,1,9,0,2,29,5,1,0,0,1,1,1,2,9,0,2,5,3,9,7,2,1
20190412,Fri,COL,14,SFG,15,2,3,106,335,62,11,1,1,0,1,0,0,3,24,2,1,11,10,3,15,0,3,56,8,2,1,0,2,1,0,5,17,0,2,7,9,2,13,2,1
20190412,Fri,PIT,12,WSN,12,6,3,60,208,39,10,1,1,2,6,0,0,2,14,2,0,6,5,3,5,0,0,36,7,3,0,2,3,0,1,3,6,0,0,8,6,5,11,1,0
20190412,Fri,BAL,14,BOS,14,4,6,51,175,32,4,1,0,2,4,0,0,2,12,0,1,3,4,6,7,0,0,33,11,3,0,1,5,1,0,1,4,1,0,6,5,4,11,1,1
20190412,Fri,CLE,13,KCR,13,1,8,51,190,31,4,1,0,1,1,0,1,6,12,0,0,10,7,7,10,2,1,35,13,4,1,1,7,1,1,5,9,2,1,10,3,1,6,0,0
20190412,Fri,CHW,12,NYY,13,9,6,37,163,31,12,3,0,4,9,0,0,3,8,1,0,6,4,4,6,1,0,24,7,1,0,1,6,1,1,4,7,0,0,6,3,9,3,0,0
20190412,Fri,HOU,14,SEA,16,10,6,54,202,42,16,4,0,3,10,0,0,3,9,0,0,8,4,5,5,1,0,37,9,1,0,1,5,0,0,3,11,2,0,7,4,10,7,0,0
20190412,Fri,OAK,18,TEX,13,8,6,54,196,36,11,2,0,2,8,0,0,2,9,0,1,3,5,6,6,0,0,36,10,3,0,2,6,0,0,1,12,1,0,4,6,8,10,0,1
20190412,Fri,TBD,14,TOR,14,11,7,54,201,40,16,5,1,5,11,0,2,6,8,0,2,11,6,6,11,1,0,35,9,3,0,1,6,0,0,4,11,0,0,5,5,11,11,0,2
20190413,Sat,SDP,16,ARI,15,5,4,54,221,35,10,3,0,2,5,0,0,1,10,0,0,4,7,4,8,0,1,35,10,4,0,0,4,0,2,4,9,0,1,10,4,5,12,0,1
20190413,Sat,NYM,14,ATL,14,7,11,51,214,35,11,4,0,0,6,1,0,5,9,0,0,8,4,11,6,1,2,35,13,2,0,2,11,0,0,7,7,0,2,7,3,6,7,1,0
20190413,Sat,ANA,15,CHC,14,6,5,54,236,33,9,1,0,0,5,1,0,8,5,0,1,10,6,5,8,1,1,35,9,4,0,0,5,1,0,7,11,0,0,11,7,5,8,1,1
20190413,Sat,STL,14,CIN,13,2,5,51,188,34,9,2,1,1,2,0,2,3,9,1,2,10,4,5,8,0,0,30,6,1,2,2,5,0,1,3,5,0,0,5,6,2,7,0,2
20190413,Sat,MIL,15,LAD,16,4,1,54,174,35,9,1,0,2,4,0,1,5,10,0,1,10,2,1,14,0,3,32,8,0,0,1,1,0,0,0,6,1,3,4,6,4,11,0,1
20190413,Sat,PHI,13,FLA,15,3,10,51,181,33,6,5,0,0,3,0,0,4,11,0,0,7,3,10,7,0,0,40,18,3,0,3,10,1,0,0,7,1,0,7,4,3,7,0,0
20190413,Sat,COL,15,SFG,16,2,5,51,168,32,6,2,0,1,2,0,0,0,10,0,0,3,4,5,7,0,1,31,11,2,1,1,5,3,0,3,7,0,0,9,3,2,10,1,1
20190413,Sat,PIT,13,WSN,13,2,3,51,142,34,8,2,1,1,2,0,0,2,3,0,1,8,2,3,8,0,2,28,6,1,0,2,3,0,0,2,10,0,2,3,3,2,10,1,1
20190413,Sat,BAL,15,BOS,15,9,5,54,219,39,13,3,0,0,8,0,0,8,8,0,0,12,4,5,11,0,1,31,6,2,0,1,4,0,0,5,6,0,1,4,6,7,8,3,0
20190413,Sat,CLE,14,KCR,14,0,3,51,146,28,2,1,0,0,0,0,0,2,8,0,1,3,3,3,9,0,0,29,7,1,0,1,3,0,0,1,5,0,0,4,3,0,12,0,1
20190413,Sat,DET,14,MIN,11,3,4,51,187,35,10,3,0,1,3,1,0,1,9,1,0,7,5,4,9,0,1,26,5,0,0,0,4,1,0,7,7,0,0,6,4,3,5,1,1
20190413,Sat,CHW,13,NYY,14,0,4,51,148,29,1,0,0,0,0,0,0,0,9,0,0,2,3,2,10,1,1,29,7,0,0,1,4,1,0,1,7,0,1,4,4,0,9,1,0
20190413,Sat,HOU,15,SEA,17,3,1,54,166,32,6,1,0,2,3,0,1,1,8,0,1,4,4,1,7,0,0,31,4,1,0,1,1,0,0,0,13,0,0,3,3,3,9,0,1
20190413,Sat,TBD,15,TOR,15,1,3,51,164,33,8,1,1,0,1,0,0,1,8,1,1,6,3,3,7,0,1,28,5,2,0,0,3,0,0,3,14,0,1,4,5,1,12,3,2
20190414,Sun,SDP,17,ARI,16,4,8,51,169,32,7,1,0,2,4,0,0,1,9,0,2,2,3,8,6,0,2,35,13,3,0,3,7,0,0,1,8,0,1,4,4,4,8,0,2
20190414,Sun,NYM,15,ATL,15,3,7,51,216,38,11,2,0,1,3,0,0,2,10,0,0,10,4,7,4,1,1,33,10,1,1,3,7,0,0,8,12,3,1,10,5,3,8,0,0
20190414,Sun,STL,15,CIN,14,9,5,54,199,37,11,3,0,4,9,0,0,6,8,0,1,7,6,4,14,1,3,35,10,3,0,2,5,0,1,3,8,0,3,7,7,9,10,0,1
20190414,Sun,MIL,16,LAD,17,1,7,51,154,29,4,2,0,0,1,1,0,2,5,0,1,4,4,7,6,0,0,35,11,2,0,2,7,0,0,5,8,1,0,9,2,1,7,0,1
20190414,Sun,PHI,14,FLA,16,3,1,84,278,53,12,2,1,2,3,0,0,5,13,2,0,13,8,1,10,0,2,45,5,0,0,1,1,0,0,5,18,1,2,7,8,3,16,1,0
20190414,Sun,COL,16,SFG,17,4,0,54,145,30,5,1,0,1,4,0,0,4,9,0,0,4,1,0,8,0,0,28,1,0,0,0,0,0,1,0,9,0,0,2,4,4,10,1,0
20190414,Sun,PIT,14,WSN,14,4,3,54,167,33,8,4,0,0,4,0,0,3,8,0,1,5,3,3,10,0,2,36,11,1,0,0,3,0,0,3,8,1,2,9,2,4,14,0,1
20190414,Sun,BAL,16,BOS,16,0,4,51,187,32,5,2,0,0,0,0,0,2,10,0,0,7,5,4,11,1,1,30,7,2,0,1,4,1,2,1,9,0,1,6,3,0,4,1,0
20190414,Sun,CLE,15,KCR,15,8,9,51,207,36,11,2,0,1,7,0,0,3,4,0,1,4,6,9,7,1,0,34,11,0,0,3,9,0,0,8,6,3,0,9,5,8,10,0,1
20190414,Sun,DET,15,MIN,12,4,6,51,199,35,8,2,0,1,4,0,2,4,13,0,0,10,4,6,11,0,3,35,14,5,0,2,6,0,0,2,4,0,3,7,5,4,7,0,0
20190414,Sun,CHW,14,NYY,15,5,2,54,201,32,9,3,0,1,5,1,0,6,14,5,0,7,5,2,7,1,1,31,4,1,0,0,2,0,0,2,7,0,1,4,6,5,8,0,1
20190414,Sun,HOU,16,SEA,18,3,2,54,160,32,7,1,0,1,3,0,0,3,7,1,2,5,4,2,6,0,1,30,4,2,0,1,2,0,0,0,15,0,0,1,4,3,9,0,2
20190414,Sun,OAK,19,TEX,14,7,8,51,185,35,10,2,0,2,7,0,1,3,10,1,2,5,4,7,13,2,0,33,8,1,2,1,7,0,2,3,4,3,0,6,5,7,10,0,2
20190414,Sun,TBD,16,TOR,16,8,4,54,221,37,9,2,0,1,8,0,0,6,10,1,1,8,7,4,9,2,2,35,8,2,0,2,4,0,1,4,11,0,2,9,5,5,14,2,1
20190415,Mon,CIN,15,LAD,18,3,4,51,169,32,7,1,0,1,3,0,0,0,10,0,1,2,5,4,11,1,0,29,5,1,0,1,4,0,1,6,10,0,0,9,3,3,14,0,1
20190415,Mon,CHC,15,FLA,17,7,2,54,207,35,8,3,0,1,7,0,3,6,5,0,1,10,4,2,10,1,1,32,6,0,0,1,1,0,1,5,13,0,1,9,4,7,9,2,1
20190415,Mon,STL,16,MIL,17,7,10,51,231,35,8,1,0,3,6,0,1,6,10,0,0,9,5,10,8,1,1,36,13,2,0,4,10,0,0,7,9,0,1,9,7,7,5,0,0
20190415,Mon,NYM,16,PHI,15,7,6,66,269,44,12,2,0,1,6,0,0,6,11,1,1,10,6,6,9,0,2,42,12,1,0,1,6,0,0,8,16,1,2,11,5,6,11,2,1
20190415,Mon,COL,17,SDP,18,5,2,54,158,33,8,2,1,2,5,0,0,2,7,0,1,4,4,2,11,0,2,33,8,1,0,2,2,0,1,2,7,0,1,7,2,5,14,1,1
20190415,Mon,BAL,17,BOS,17,8,1,54,197,34,10,3,0,2,8,0,0,7,9,1,2,6,5,1,11,0,2,29,4,1,0,0,1,0,0,3,4,0,2,4,6,8,11,1,3
20190415,Mon,KCR,16,CHW,15,4,5,51,182,29,6,3,0,2,4,1,0,7,6,1,2,6,3,5,9,0,0,32,9,2,0,1,5,0,2,3,6,0,0,8,3,4,7,1,2
20190415,Mon,TOR,17,MIN,13,5,3,54,180,35,11,4,0,1,5,1,0,2,9,0,0,6,5,3,10,1,1,32,5,1,0,1,3,0,0,4,8,0,1,6,3,5,11,0,0
20190415,Mon,CLE,16,SEA,19,6,4,54,213,33,7,0,0,1,4,0,1,7,10,2,1,8,6,4,6,0,0,34,8,2,0,2,4,0,0,4,12,0,0,7,6,5,7,2,2
20190415,Mon,ANA,16,TEX,15,7,12,51,206,33,8,2,0,2,7,2,1,8,1,0,0,10,4,11,11,1,0,38,14,3,0,3,11,0,1,7,6,3,0,10,4,7,9,0,0
20190416,Tue,ARI,17,ATL,16,9,6,54,216,37,12,3,0,1,9,0,3,7,7,0,1,11,5,6,11,0,2,33,10,4,0,2,6,0,0,5,8,0,1,6,7,9,11,0,1
20190416,Tue,CIN,16,LAD,19,1,6,51,171,31,4,3,0,0,1,0,0,3,6,0,0,6,3,6,12,0,2,35,13,3,0,1,6,0,0,1,5,0,2,6,4,1,9,0,0
20190416,Tue,CHC,16,FLA,18,4,0,54,169,31,9,2,0,1,4,1,1,5,9,0,1,7,3,0,12,0,1,33,7,1,0,0,0,0,0,1,7,0,1,7,4,4,11,0,2
20190416,Tue,STL,17,MIL,18,4,8,51,193,36,11,1,0,1,4,0,0,3,13,0,2,8,4,8,5,0,0,36,12,2,0,3,8,0,0,3,14,0,0,7,4,4,5,0,2
20190416,Tue,NYM,17,PHI,16,3,14,51,187,33,10,2,0,2,3,1,1,3,8,0,2,9,3,9,6,4,1,39,13,7,0,3,14,0,2,3,5,0,1,6,2,3,12,0,2
20190416,Tue,COL,18,SDP,19,8,2,54,181,39,12,4,1,2,8,1,0,3,13,5,0,8,4,2,15,1,3,29,5,1,0,1,2,0,0,5,7,0,3,5,5,8,6,1,0
20190416,Tue,SFG,18,WSN,15,7,3,54,196,37,10,2,0,3,7,0,1,2,11,1,1,6,6,3,7,0,0,33,8,3,0,1,3,0,0,5,10,0,0,8,5,7,9,1,1
20190416,Tue,KCR,17,CHW,16,1,5,51,159,30,5,0,0,1,1,0,0,3,7,0,2,5,2,5,8,0,1,32,9,2,0,4,5,0,0,2,14,1,1,5,5,1,10,0,2
20190416,Tue,PIT,15,DET,16,5,3,60,183,37,8,0,0,2,5,0,0,1,11,0,0,4,4,3,9,0,0,38,9,4,0,0,2,0,0,1,10,0,0,6,4,5,10,0,0
20190416,Tue,TOR,18,MIN,14,6,5,54,186,34,9,1,0,0,6,0,0,6,8,1,1,7,5,5,17,0,2,30,6,1,0,3,5,0,0,6,6,0,1,4,5,6,13,0,1
20190416,Tue,BOS,18,NYY,16,0,8,51,143,30,3,2,0,0,0,0,1,1,12,0,0,5,2,8,10,1,0,34,11,3,0,3,8,0,1,2,7,1,0,6,2,0,8,0,0
20190416,Tue,HOU,17,OAK,20,9,1,54,183,35,9,0,0,3,9,1,2,8,7,0,0,10,4,1,8,0,2,28,4,0,0,0,1,1,1,4,9,0,2,6,6,9,1,0,0
20190416,Tue,CLE,17,SEA,20,4,2,54,187,36,13,4,0,0,4,0,0,1,6,1,2,7,4,2,7,2,1,33,6,3,0,1,2,0,0,4,7,0,1,8,4,4,11,0,2
20190416,Tue,BAL,18,TBD,17,2,4,51,161,33,7,1,0,0,2,0,0,0,4,1,1,4,4,4,7,1,0,28,6,1,0,1,4,1,0,5,9,2,0,6,3,2,7,0,1
20190416,Tue,ANA,17,TEX,16,0,5,51,151,28,3,0,0,0,0,0,0,2,7,0,2,3,4,5,8,0,1,31,9,2,0,2,5,0,0,3,5,0,1,5,1,0,6,0,2
20190417,Wed,ARI,18,ATL,17,3,2,60,212,37,6,1,0,1,3,0,0,4,14,2,0,8,4,2,7,1,1,36,7,2,0,0,2,0,0,4,10,0,1,9,5,2,5,1,0
20190417,Wed,CIN,17,LAD,20,2,3,51,157,29,3,0,0,0,2,1,1,1,10,1,0,3,3,3,10,0,0,27,3,0,0,1,3,0,0,2,11,1,0,2,4,0,4,2,0
20190417,Wed,CHC,17,FLA,19,6,0,54,145,34,8,2,0,1,6,0,0,1,10,0,0,2,3,0,15,1,2,31,5,1,0,0,0,0,0,0,11,0,2,4,4,6,11,0,0
20190417,Wed,STL,18,MIL,19,6,3,54,175,37,15,2,0,2,6,0,0,2,7,0,2,7,4,3,9,0,2,32,7,3,0,1,3,0,0,2,10,0,2,4,4,6,11,0,3
20190417,Wed,NYM,18,PHI,17,2,3,51,172,31,7,0,0,1,2,0,2,2,5,1,3,6,2,3,10,0,0,28,5,0,0,2,3,1,0,3,6,0,0,5,3,2,12,0,3
